symbol,bid,bid_qty,ask,ask_qty,last,volume,vwap,low,high,change,change_pct,timestamp
BTC/USD,72084.8,0.0003683,72084.9,3.61965637,72084.9,1335.68896359,71206.9,70517.7,72244.2,1312.7,1.85,2026-04-13T14:56:24.457611Z
BTC/USD,72074.0,5.53371349,72074.1,0.00188906,72074.1,1335.68982232,71206.9,70517.7,72244.2,1301.9,1.84,2026-04-13T14:56:27.305926Z
BTC/USD,72074.0,5.38071349,72074.1,0.00064632,72074.1,1335.68739699,71206.9,70517.7,72244.2,1299.7,1.84,2026-04-13T14:56:28.223365Z
BTC/USD,72074.0,6.79042999,72074.1,0.00109368,72074.1,1335.68753052,71206.9,70517.7,72244.2,1299.6,1.84,2026-04-13T14:56:34.272595Z
BTC/USD,72074.0,6.8014057,72074.1,0.00109368,72074.0,1335.68755481,71206.9,70517.7,72244.2,1299.5,1.84,2026-04-13T14:56:34.972303Z
BTC/USD,72089.8,1.35355386,72089.9,0.01845495,72089.9,1335.75753319,71206.9,70517.7,72244.2,1315.4,1.86,2026-04-13T14:56:36.330471Z
BTC/USD,72089.8,1.58516986,72090.5,0.67562341,72090.5,1335.81818734,71207.0,70517.7,72244.2,1316.0,1.86,2026-04-13T14:56:37.427736Z
BTC/USD,72074.0,6.6484057,72089.7,0.66236578,72089.7,1335.75691556,71206.9,70517.7,72244.2,1315.2,1.86,2026-04-13T14:56:36.227743Z
BTC/USD,72089.8,1.35355386,72089.9,0.01806647,72089.9,1335.75792167,71206.9,70517.7,72244.2,1315.4,1.86,2026-04-13T14:56:36.412010Z
BTC/USD,72090.4,3.99857702,72090.5,0.00142686,72090.4,1335.83339947,71207.0,70517.7,72244.2,1316.0,1.86,2026-04-13T14:56:50.007897Z
BTC/USD,72090.4,3.29377108,72097.9,0.69285095,72097.9,1335.84862254,71207.0,70517.7,72244.2,1323.4,1.87,2026-04-13T14:56:54.094123Z
BTC/USD,72090.4,3.76344135,72090.5,0.00142686,72090.4,1335.8340495,71207.0,70517.7,72244.2,1315.9,1.86,2026-04-13T14:56:52.257183Z
BTC/USD,72097.8,3.99623182,72097.9,0.00057472,72097.8,1335.85742633,71207.0,70517.7,72244.2,1323.3,1.87,2026-04-13T14:56:55.176222Z
BTC/USD,72097.8,4.90086344,72097.9,0.00103074,72097.9,1335.85755474,71207.0,70517.7,72244.2,1323.4,1.87,2026-04-13T14:56:59.961575Z
BTC/USD,72097.8,4.90086344,72099.8,0.02021001,72099.8,1335.87932997,71207.0,70517.7,72244.2,1325.3,1.87,2026-04-13T14:57:00.132606Z
BTC/USD,72119.8,5.00779564,72129.3,0.08650181,72129.3,1336.00938074,71207.1,70517.7,72244.2,1344.3,1.9,2026-04-13T14:57:02.074221Z
BTC/USD,72129.2,0.91181358,72129.3,0.78080379,72129.2,1336.01788759,71207.1,70517.7,72244.2,1344.2,1.9,2026-04-13T14:57:02.247950Z
BTC/USD,72099.8,7.11368216,72119.9,0.00965795,72112.2,1335.98309447,71207.1,70517.7,72244.2,1327.2,1.87,2026-04-13T14:57:01.787281Z
BTC/USD,72129.2,0.10238341,72129.3,0.08650181,72129.2,1336.01609733,71207.1,70517.7,72244.2,1344.2,1.9,2026-04-13T14:57:02.077637Z
BTC/USD,72129.2,3.11735803,72137.9,0.31323083,72137.9,1336.351784,71209.1,70517.7,72244.2,1315.2,1.86,2026-04-13T14:57:06.549415Z
BTC/USD,72132.9,0.09298755,72133.0,0.26548732,72132.9,1336.62574309,71209.3,70517.7,72244.2,1310.1,1.85,2026-04-13T14:57:11.122634Z
BTC/USD,72137.9,7.34447906,72139.9,0.00704501,72139.9,1336.62938476,71209.3,70517.7,72244.2,1317.1,1.86,2026-04-13T14:57:13.171045Z
BTC/USD,72137.9,4.82607568,72138.0,0.00018736,72138.0,1336.62584309,71209.3,70517.7,72244.2,1315.2,1.86,2026-04-13T14:57:12.915664Z
BTC/USD,72139.8,1.90424877,72150.2,0.1,72148.9,1336.63811245,71209.4,70517.7,72244.2,1326.1,1.87,2026-04-13T14:57:13.187984Z
BTC/USD,72150.1,4.93652565,72169.6,0.001385,72162.3,1336.75425048,71209.4,70517.7,72244.2,1339.5,1.89,2026-04-13T14:57:15.431667Z
BTC/USD,72162.5,1.01715943,72169.6,3.71616705,72162.5,1336.29018019,71210.0,70517.7,72244.2,1335.9,1.89,2026-04-13T14:57:24.917737Z
BTC/USD,72162.5,0.29300741,72162.6,1.57337555,72162.5,1337.01433221,71210.5,70517.7,72244.2,1335.9,1.89,2026-04-13T14:57:24.948059Z
BTC/USD,72162.5,0.65171642,72162.6,0.80959586,72162.5,1336.6556232,71210.3,70517.7,72244.2,1335.9,1.89,2026-04-13T14:57:24.930369Z
BTC/USD,72162.5,0.29174033,72162.6,5.76801506,72162.5,1337.01645811,71210.5,70517.7,72244.2,1335.9,1.89,2026-04-13T14:57:25.253226Z
BTC/USD,72162.5,0.29174033,72163.2,0.10121037,72163.2,1344.51544768,71215.8,70517.7,72244.2,1336.6,1.89,2026-04-13T14:57:29.543022Z
BTC/USD,72162.5,0.29174033,72164.0,0.64959783,72164.0,1343.51548983,71215.1,70517.7,72244.2,1337.4,1.89,2026-04-13T14:57:26.165755Z
BTC/USD,72162.5,3.29626843,72165.6,5.1e-05,72162.6,1344.38012752,71215.9,70517.7,72244.2,1339.9,1.89,2026-04-13T14:57:33.876827Z
BTC/USD,72169.5,0.98490893,72172.8,5.1e-05,72169.6,1344.38157951,71215.9,70517.7,72244.2,1346.9,1.9,2026-04-13T14:57:33.951333Z
BTC/USD,72178.4,6.55695055,72178.5,0.06464375,72178.5,1344.41693576,71215.9,70517.7,72244.2,1355.8,1.91,2026-04-13T14:57:34.907803Z
BTC/USD,72169.5,0.98490893,72169.6,6.699e-05,72169.6,1344.38151252,71215.9,70517.7,72244.2,1346.9,1.9,2026-04-13T14:57:33.927958Z
BTC/USD,72178.4,4.96319182,72178.5,0.09974375,72178.5,1344.38183576,71215.9,70517.7,72244.2,1355.8,1.91,2026-04-13T14:57:34.626049Z
BTC/USD,72178.4,6.58678394,72211.1,0.001384,72191.8,1346.00697645,71217.0,70517.7,72244.2,1369.1,1.93,2026-04-13T14:57:34.987219Z
BTC/USD,72210.8,0.001,72210.9,1.3150913,72210.9,1346.12536906,71217.1,70517.7,72244.2,1388.2,1.96,2026-04-13T14:57:37.187155Z
BTC/USD,72210.8,0.001,72210.9,0.57744643,72210.9,1346.12222322,71217.1,70517.7,72244.2,1388.2,1.96,2026-04-13T14:57:35.804222Z
BTC/USD,72205.3,0.55454797,72210.9,1.31908865,72205.3,1346.12623882,71217.1,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.467291Z
BTC/USD,72205.3,0.55205249,72210.9,1.31908865,72205.3,1346.1287343,71217.1,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.467555Z
BTC/USD,72205.5,2e-06,72210.9,0.7172841,72205.5,1346.13580658,71217.1,70517.7,72244.2,1382.8,1.95,2026-04-13T14:57:40.470627Z
BTC/USD,72205.3,0.53889603,72210.8,0.00046611,72205.3,1346.14923976,71217.1,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.473652Z
BTC/USD,72205.3,0.95583719,72210.8,0.7130095,72205.3,1346.16267294,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.479093Z
BTC/USD,72205.3,0.94340405,72210.8,0.713543,72205.3,1346.17610612,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.487577Z
BTC/USD,72205.3,0.92997087,72210.8,0.713543,72205.3,1346.1895393,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.493706Z
BTC/USD,72205.3,0.91653769,72210.8,0.713543,72205.3,1346.20297248,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.499198Z
BTC/USD,72205.3,0.90310451,72210.8,0.713543,72205.3,1346.21640566,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.504727Z
BTC/USD,72202.6,0.40130451,72202.7,0.62711347,72202.6,1347.16290755,71217.9,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:40.826982Z
BTC/USD,72202.6,1.34766512,72202.7,1.80959407,72202.6,1347.56535335,71218.2,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:41.961929Z
BTC/USD,72202.6,0.57113969,72202.7,1.91304907,72202.6,1348.34187878,71218.8,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:42.002322Z
BTC/USD,72205.3,0.55338424,72210.9,1.31908865,72205.3,1346.12740255,71217.1,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.467461Z
BTC/USD,72205.3,0.54897821,72210.9,1.31908865,72205.3,1346.13180858,71217.1,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.467744Z
BTC/USD,72205.3,0.54561262,72210.9,0.7172841,72205.3,1346.14252317,71217.1,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.470917Z
BTC/USD,72205.3,0.53217944,72210.8,0.00046611,72205.3,1346.15595635,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.476428Z
BTC/USD,72205.3,0.9491206,72210.8,0.7130095,72205.3,1346.16938953,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.484764Z
BTC/USD,72205.3,0.93668746,72210.8,0.713543,72205.3,1346.18282271,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.490648Z
BTC/USD,72205.3,0.92325428,72210.8,0.713543,72205.3,1346.19625589,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.496335Z
BTC/USD,72205.3,0.9098211,72210.8,0.713543,72205.3,1346.20968907,71217.2,70517.7,72244.2,1382.6,1.95,2026-04-13T14:57:40.501740Z
BTC/USD,72202.6,0.92644934,72205.6,0.72136215,72202.6,1346.63776272,71217.5,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:40.817423Z
BTC/USD,72201.7,5.1e-05,72202.7,1.64638451,72202.6,1347.56521207,71218.2,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:41.085047Z
BTC/USD,72202.6,0.97264713,72202.7,1.91704907,72202.6,1347.94037134,71218.5,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:42.001084Z
BTC/USD,72202.6,0.21149407,72202.7,3.3031676,72202.6,1348.7015244,71219.0,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:42.923510Z
BTC/USD,72202.6,3.75816564,72202.7,0.00027699,72202.7,1348.60686018,71219.0,70517.7,72244.2,1380.0,1.95,2026-04-13T14:57:50.523000Z
BTC/USD,72202.6,0.21149407,72202.7,0.00260821,72202.7,1348.60698804,71219.0,70517.7,72244.2,1380.0,1.95,2026-04-13T14:57:55.075030Z
BTC/USD,72202.6,3.60286155,72205.2,5.1e-05,72202.7,1348.60886704,71219.0,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:58.361405Z
BTC/USD,72202.6,3.78486436,72202.7,0.00227699,72202.6,1348.60755489,71219.0,70517.7,72244.2,1379.9,1.95,2026-04-13T14:57:56.039715Z
BTC/USD,72205.9,4.38304126,72208.8,5.1e-05,72206.0,1348.60940054,71219.0,70517.7,72244.2,1383.2,1.95,2026-04-13T14:57:58.674268Z
BTC/USD,72211.0,2.412989,72211.1,0.00719155,72211.1,1348.63255631,71219.1,70517.7,72244.2,1388.3,1.96,2026-04-13T14:58:00.157085Z
BTC/USD,72211.0,1.69399781,72211.1,0.02729779,72211.1,1348.63408847,71219.1,70517.7,72244.2,1388.3,1.96,2026-04-13T14:58:03.447239Z
BTC/USD,72211.0,2.43684395,72211.1,0.0009725,72211.1,1348.63271719,71219.1,70517.7,72244.2,1388.3,1.96,2026-04-13T14:58:00.781789Z
BTC/USD,72211.0,4.29136453,72211.1,0.00036448,72211.1,1348.66208847,71219.1,70517.7,72244.2,1388.3,1.96,2026-04-13T14:58:05.607120Z
BTC/USD,72217.0,5.10698597,72238.5,0.8316996,72238.5,1350.17799079,71220.2,70517.7,72244.2,1415.8,2.0,2026-04-13T14:58:07.187389Z
BTC/USD,72211.0,4.40243225,72217.1,0.00052625,72217.1,1348.68992647,71219.1,70517.7,72244.2,1394.4,1.97,2026-04-13T14:58:06.729456Z
BTC/USD,72226.9,0.01970646,72227.0,0.69226243,72226.9,1350.18199079,71220.2,70517.7,72244.2,1404.2,1.98,2026-04-13T14:58:08.637731Z
BTC/USD,72238.1,6.2021828,72266.9,0.00757853,72266.9,1350.24849236,71220.3,70517.7,72266.9,1444.2,2.04,2026-04-13T14:58:11.308514Z
BTC/USD,72256.8,0.04438323,72266.8,0.02670381,72256.8,1350.26500273,71220.3,70517.7,72266.9,1434.1,2.02,2026-04-13T14:58:11.314608Z
BTC/USD,72263.7,0.33273344,72263.8,0.69053289,72263.7,1350.25673721,71220.3,70517.7,72266.9,1440.9,2.03,2026-04-13T14:58:12.311207Z
BTC/USD,72266.8,0.689511,72271.9,0.51066344,72271.9,1351.84656884,71221.5,70517.7,72271.9,1449.1,2.05,2026-04-13T14:58:13.575684Z
BTC/USD,72238.1,6.1923892,72266.9,0.00757853,72238.1,1350.25828596,71220.3,70517.7,72266.9,1415.4,2.0,2026-04-13T14:58:11.309194Z
BTC/USD,72263.7,0.3332,72263.8,0.69053289,72263.8,1350.25627065,71220.3,70517.7,72266.9,1441.0,2.03,2026-04-13T14:58:12.290210Z
BTC/USD,72263.7,0.33133344,72263.8,0.69053289,72263.7,1350.25813721,71220.3,70517.7,72266.9,1440.9,2.03,2026-04-13T14:58:12.436080Z
BTC/USD,72266.8,0.561442,72266.9,0.00019614,72266.9,1351.84723524,71221.5,70517.7,72271.9,1444.1,2.04,2026-04-13T14:58:15.286413Z
BTC/USD,72273.2,5.07427971,72273.3,0.00130696,72273.3,1351.84688068,71221.5,70517.7,72273.3,1450.6,2.05,2026-04-13T14:58:18.670038Z
BTC/USD,72266.8,4.06643566,72273.3,0.001383,72270.0,1351.84680464,71221.5,70517.7,72271.9,1447.3,2.04,2026-04-13T14:58:18.309634Z
BTC/USD,72273.2,4.84370991,72273.6,0.86153215,72273.6,1352.04688068,71221.7,70517.7,72273.6,1450.9,2.05,2026-04-13T14:58:21.554334Z
BTC/USD,72279.9,0.4089,72280.0,0.04306316,72280.0,1352.07169183,71221.7,70517.7,72280.0,1457.2,2.06,2026-04-13T14:58:22.556888Z
BTC/USD,72299.9,0.59825024,72300.0,0.12434599,72299.9,1352.25830232,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:22.628604Z
BTC/USD,72299.9,2.080967,72300.0,0.12434599,72299.9,1352.26646532,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:22.725960Z
BTC/USD,72299.9,4.48118435,72300.0,0.12434599,72299.9,1352.26956023,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:22.873717Z
BTC/USD,72299.9,4.68143598,72300.0,0.12534599,72299.9,1352.27040261,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:23.374210Z
BTC/USD,72299.9,4.6805936,72300.0,0.12556141,72299.9,1352.27124499,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:23.665262Z
BTC/USD,72275.5,2.01368602,72280.0,0.04733668,72278.0,1352.06741831,71221.7,70517.7,72278.0,1455.2,2.05,2026-04-13T14:58:22.542615Z
BTC/USD,72279.9,0.4089,72300.0,0.12434599,72294.0,1352.25820232,71221.9,70517.7,72294.0,1471.2,2.08,2026-04-13T14:58:22.560723Z
BTC/USD,72299.9,2.0850485,72300.0,0.12434599,72299.9,1352.26238382,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:22.713090Z
BTC/USD,72299.9,3.92689256,72300.0,0.12434599,72299.9,1352.26913904,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:22.843236Z
BTC/USD,72299.9,4.48076316,72300.0,0.12434599,72299.9,1352.26998142,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:23.014119Z
BTC/USD,72299.9,4.68101479,72300.0,0.12534599,72299.9,1352.2708238,71221.9,70517.7,72299.9,1477.1,2.09,2026-04-13T14:58:23.521383Z
BTC/USD,72299.9,4.6879936,72300.0,0.02556141,72300.0,1352.37124499,71221.9,70517.7,72300.0,1477.2,2.09,2026-04-13T14:58:23.809889Z
BTC/USD,72299.9,3.51646438,72300.0,0.02517414,72300.0,1352.36792646,71221.9,70517.7,72300.0,1477.2,2.09,2026-04-13T14:58:27.094911Z
BTC/USD,72299.9,5.77335526,72301.6,0.0201951,72300.0,1352.39698506,71222.0,70517.7,72300.0,1477.3,2.09,2026-04-13T14:58:28.635973Z
BTC/USD,72301.5,5.11485566,72302.4,5.1e-05,72301.6,1352.41718016,71222.0,70517.7,72301.6,1478.9,2.09,2026-04-13T14:58:29.301510Z
BTC/USD,72303.1,4.25471382,72306.0,5.1e-05,72303.2,1352.41805469,71222.0,70517.7,72303.2,1480.5,2.09,2026-04-13T14:58:29.375066Z
BTC/USD,72299.9,3.52046438,72300.0,0.02478687,72300.0,1352.36831373,71221.9,70517.7,72300.0,1477.2,2.09,2026-04-13T14:58:27.325272Z
BTC/USD,72301.5,5.11485566,72301.6,0.01759657,72301.6,1352.39958359,71222.0,70517.7,72301.6,1478.9,2.09,2026-04-13T14:58:29.298949Z
BTC/USD,72303.1,4.25471382,72303.2,0.00067135,72303.1,1352.41738334,71222.0,70517.7,72303.1,1480.4,2.09,2026-04-13T14:58:29.360391Z
BTC/USD,72306.7,1.24626988,72306.8,0.005,72306.7,1352.41865588,71222.0,70517.7,72306.7,1484.0,2.1,2026-04-13T14:58:29.425257Z
BTC/USD,72306.7,2.7762323,72310.3,0.01251688,72310.3,1352.43248713,71222.0,70517.7,72310.3,1487.6,2.1,2026-04-13T14:58:30.098446Z
BTC/USD,72312.8,0.08923829,72314.8,0.001382,72313.3,1352.44674645,71222.0,70517.7,72313.3,1490.6,2.1,2026-04-13T14:58:32.095224Z
BTC/USD,72313.2,0.31699,72327.4,0.01399193,72322.2,1352.46825043,71222.0,70517.7,72322.2,1499.5,2.12,2026-04-13T14:58:32.106113Z
BTC/USD,72310.2,4.8387171,72312.9,0.00069144,72310.3,1352.44600401,71222.0,70517.7,72310.3,1487.6,2.1,2026-04-13T14:58:32.072149Z
BTC/USD,72312.8,0.08923829,72316.9,5.1e-05,72314.8,1352.44812845,71222.0,70517.7,72314.8,1492.1,2.11,2026-04-13T14:58:32.095474Z
BTC/USD,72327.3,0.0009,72327.4,0.70543348,72327.3,1352.46835043,71222.0,70517.7,72327.3,1504.6,2.12,2026-04-13T14:58:33.895446Z
BTC/USD,72327.3,0.00075966,72327.4,1.80272013,72327.3,1352.46289077,71222.0,70517.7,72327.3,1504.5,2.12,2026-04-13T14:58:36.074013Z
BTC/USD,72327.3,5.2515874,72329.1,0.03222408,72327.7,1352.62727185,71222.2,70517.7,72327.7,1505.0,2.13,2026-04-13T14:58:37.283650Z
BTC/USD,72329.0,2.51115288,72331.3,5.1e-05,72329.0,1352.66280777,71222.2,70517.7,72329.1,1506.3,2.13,2026-04-13T14:58:37.382807Z
BTC/USD,72335.3,2.86083083,72336.3,0.0201825,72335.3,1352.66481658,71222.2,70517.7,72335.5,1512.6,2.14,2026-04-13T14:58:37.464030Z
BTC/USD,72340.8,0.78934814,72345.0,0.02017935,72340.9,1352.6899243,71222.2,70517.7,72340.9,1518.2,2.14,2026-04-13T14:58:37.499896Z
BTC/USD,72348.5,2.6168377,72348.9,0.0003,72348.6,1352.7107148,71222.2,70517.7,72348.6,1525.9,2.15,2026-04-13T14:58:38.148934Z
BTC/USD,72349.9,7.31204064,72352.9,0.00238781,72350.0,1352.72832455,71222.3,70517.7,72350.0,1527.3,2.16,2026-04-13T14:58:38.571560Z
BTC/USD,72353.4,0.0717,72356.3,0.001382,72354.0,1352.76489356,71222.3,70517.7,72354.0,1531.3,2.16,2026-04-13T14:58:38.601409Z
BTC/USD,72356.2,5.66965468,72356.3,0.00160354,72356.3,1352.76504842,71222.3,70517.7,72356.3,1533.6,2.17,2026-04-13T14:58:38.811748Z
BTC/USD,72362.3,0.37739726,72362.4,0.02017304,72362.3,1352.7756447,71222.3,70517.7,72362.3,1539.6,2.17,2026-04-13T14:58:39.060482Z
BTC/USD,72362.3,4.91566429,72364.7,0.00969504,72362.4,1352.80381048,71222.3,70517.7,72362.4,1539.7,2.17,2026-04-13T14:58:39.178243Z
BTC/USD,72364.6,0.31369,72370.0,0.02283552,72370.0,1352.81599984,71222.3,70517.7,72370.0,1547.3,2.18,2026-04-13T14:58:39.192289Z
BTC/USD,72369.9,0.31369,72370.0,0.0079679,72370.0,1352.83086746,71222.3,70517.7,72370.0,1547.3,2.18,2026-04-13T14:58:39.207413Z
BTC/USD,72369.9,0.31369,72370.0,0.00301203,72370.0,1352.83582333,71222.3,70517.7,72370.0,1547.3,2.18,2026-04-13T14:58:39.219642Z
BTC/USD,72374.5,0.07183817,72377.1,0.001381,72374.6,1352.85911813,71222.4,70517.7,72374.6,1551.9,2.19,2026-04-13T14:58:39.285950Z
BTC/USD,72377.1,0.1388,72388.4,0.01057162,72388.4,1352.9062559,71222.4,70517.7,72388.4,1565.7,2.21,2026-04-13T14:58:39.446365Z
BTC/USD,72391.6,0.35691587,72391.7,0.00013,72391.6,1352.92471165,71222.4,70517.7,72391.6,1568.9,2.22,2026-04-13T14:58:39.771274Z
BTC/USD,72327.3,0.00075966,72327.4,1.29632972,72327.4,1352.56289077,71222.1,70517.7,72327.4,1504.6,2.12,2026-04-13T14:58:36.863368Z
BTC/USD,72329.0,2.51435288,72331.3,5.1e-05,72329.1,1352.65960777,71222.2,70517.7,72329.1,1506.4,2.13,2026-04-13T14:58:37.382652Z
BTC/USD,72335.3,2.86118669,72336.3,0.0201825,72335.5,1352.66446072,71222.2,70517.7,72335.5,1512.8,2.14,2026-04-13T14:58:37.463831Z
BTC/USD,72336.2,0.0717,72340.9,0.00478548,72338.5,1352.68513882,71222.2,70517.7,72338.5,1515.8,2.14,2026-04-13T14:58:37.467936Z
BTC/USD,72344.9,6.81313206,72348.6,0.00061115,72345.0,1352.71010365,71222.2,70517.7,72345.0,1522.3,2.15,2026-04-13T14:58:38.123774Z
BTC/USD,72348.8,0.61908999,72350.0,0.01730975,72348.9,1352.7110148,71222.2,70517.7,72348.9,1526.2,2.15,2026-04-13T14:58:38.152821Z
BTC/USD,72352.8,2.49864394,72353.5,0.00058408,72352.9,1352.73071236,71222.3,70517.7,72352.9,1530.2,2.16,2026-04-13T14:58:38.600175Z
BTC/USD,72356.2,0.38539,72356.3,0.001382,72356.2,1352.76499356,71222.3,70517.7,72356.2,1533.5,2.17,2026-04-13T14:58:38.605323Z
BTC/USD,72356.2,5.81185468,72362.4,0.02017304,72356.3,1352.76765196,71222.3,70517.7,72356.3,1533.6,2.17,2026-04-13T14:58:39.056867Z
BTC/USD,72362.3,0.36940452,72362.4,0.02017304,72362.3,1352.78363744,71222.3,70517.7,72362.3,1539.6,2.17,2026-04-13T14:58:39.060676Z
BTC/USD,72364.6,0.31369,72369.5,0.00022253,72364.7,1352.81350552,71222.3,70517.7,72364.7,1542.0,2.18,2026-04-13T14:58:39.189143Z
BTC/USD,72369.9,0.31369,72370.0,0.01127182,72370.0,1352.82756354,71222.3,70517.7,72370.0,1547.3,2.18,2026-04-13T14:58:39.203284Z
BTC/USD,72369.9,0.31369,72370.0,0.00631595,72370.0,1352.83251941,71222.3,70517.7,72370.0,1547.3,2.18,2026-04-13T14:58:39.212756Z
BTC/USD,72369.9,0.31369,72374.6,0.00048269,72371.0,1352.85877344,71222.4,70517.7,72371.0,1548.3,2.19,2026-04-13T14:58:39.219795Z
BTC/USD,72377.0,0.59016609,72385.0,0.01,72379.7,1352.8856659,71222.4,70517.7,72379.7,1557.0,2.2,2026-04-13T14:58:39.368503Z
BTC/USD,72384.9,0.90376835,72391.7,0.00013,72388.4,1352.91682752,71222.4,70517.7,72388.4,1565.7,2.21,2026-04-13T14:58:39.497211Z
